Date,Open,High,Low,Close,Adj Close,Volume
2015-08-31,16.034401,16.572500,15.819200,16.357300,16.315744,345653
2015-09-01,16.249701,16.249701,15.281100,15.388800,15.349705,386150
2015-09-02,15.388800,15.819200,15.173500,15.819200,15.779012,532525
2015-09-03,15.926800,16.249701,15.711600,16.249701,16.208418,328286
2015-09-04,16.249701,16.787701,15.926800,16.464899,16.423071,1358815
2015-09-08,16.895300,16.895300,16.034401,16.249701,16.208418,241391
2015-09-09,16.357300,16.572500,16.142000,16.357300,16.315744,409177
2015-09-10,15.819200,16.034401,15.281100,15.819200,15.779012,490979
2015-09-11,15.711600,16.464899,15.604000,16.249701,16.208418,259149
2015-09-14,16.249701,16.464899,15.819200,16.357300,16.315744,373401
2015-09-15,16.249701,16.680099,16.034401,16.464899,16.423071,232814
2015-09-16,16.572500,16.895300,16.034401,16.357300,16.315744,599413
2015-09-17,16.249701,16.464899,16.142000,16.249701,16.208418,491369
2015-09-18,16.249701,16.249701,15.604000,15.926800,15.886338,330107
2015-09-21,15.819200,15.926800,15.173500,15.281100,15.242279,280559
2015-09-22,15.173500,15.711600,14.312600,15.496400,15.457032,485859
2015-09-23,15.388800,15.819200,14.527800,14.743100,14.705646,545693
2015-09-24,14.635500,14.850700,14.097400,14.743100,14.705646,717437
2015-09-25,14.743100,15.281100,14.312600,14.420200,14.383566,803616
2015-09-28,14.312600,14.527800,13.989800,14.097400,14.061585,316865
2015-09-29,14.205000,14.205000,13.666900,13.882200,13.846933,321753
2015-09-30,14.205000,14.527800,13.882200,14.527800,14.490892,341295
2015-10-01,14.635500,14.743100,13.989800,14.420200,14.383566,471669
2015-10-02,14.312600,14.958300,14.097400,14.958300,14.920299,292547
2015-10-05,14.958300,15.711600,14.958300,15.604000,15.564359,267159
2015-10-06,15.711600,16.464899,15.496400,16.357300,16.315744,370399
2015-10-07,16.680099,17.110600,16.249701,16.895300,16.852379,719500
2015-10-08,16.787701,17.541000,16.464899,17.325800,17.281784,182022
2015-10-09,17.433399,17.541000,17.110600,17.541000,17.496437,388064
2015-10-13,17.218201,17.218201,16.680099,16.895300,16.852379,261984
2015-10-14,16.680099,17.325800,16.357300,16.895300,16.852379,186305
2015-10-15,16.895300,17.110600,16.464899,17.110600,17.067131,162470
2015-10-16,17.110600,17.110600,16.249701,16.249701,16.208418,950874
2015-10-19,16.249701,16.680099,16.034401,16.680099,16.637724,236030
2015-10-20,17.110600,17.325800,16.357300,17.003000,16.959805,391391
2015-10-21,16.895300,17.433399,16.680099,17.003000,16.959805,194938
2015-10-22,17.110600,17.756300,16.895300,17.756300,17.711191,267029
2015-10-23,17.971500,18.294300,17.756300,17.971500,17.925844,335943
2015-10-26,18.079100,18.509501,17.756300,18.186701,18.140497,344919
2015-10-27,18.079100,18.294300,17.971500,18.186701,18.140497,230017
2015-10-28,18.724800,18.832399,18.617201,18.832399,18.784555,18427
2015-10-29,18.617201,19.370399,18.294300,19.262800,19.213863,507603
2015-10-30,19.262800,19.262800,17.863899,17.971500,17.925844,600240
2015-11-03,18.079100,18.832399,18.079100,18.832399,18.784555,231002
2015-11-04,18.724800,20.123800,18.724800,19.478100,19.428616,508402
2015-11-05,19.478100,19.908501,18.832399,19.693300,19.643270,362538
2015-11-06,19.693300,19.693300,18.401899,18.617201,18.569904,363207
2015-11-09,19.047600,19.262800,18.079100,18.617201,18.569904,302657
2015-11-10,18.617201,18.617201,17.971500,18.401899,18.355150,340598
2015-11-11,18.509501,19.047600,18.509501,18.940001,18.891884,249383
2015-11-12,18.940001,19.047600,18.617201,18.832399,18.784555,303595
2015-11-13,18.832399,19.155199,18.509501,18.617201,18.569904,230510
2015-11-16,18.617201,18.832399,18.186701,18.832399,18.784555,95778
2015-11-17,18.832399,19.478100,18.617201,19.047600,18.999210,185887
2015-11-18,19.047600,19.370399,18.724800,18.940001,18.891884,92042
2015-11-19,19.047600,19.262800,18.832399,19.262800,19.213863,54928
2015-11-23,19.370399,19.693300,19.262800,19.478100,19.428616,161439
2015-11-24,19.478100,19.693300,19.155199,19.478100,19.428616,123841
2015-11-25,19.370399,19.370399,18.294300,18.832399,18.784555,263591
2015-11-26,18.832399,19.262800,18.617201,19.262800,19.213863,101809
2015-11-27,19.262800,19.262800,18.724800,18.832399,18.784555,168222
2015-11-30,18.724800,18.724800,17.648600,17.756300,17.711191,381513
2015-12-01,17.863899,17.971500,16.572500,16.895300,16.852379,322041
2015-12-02,16.787701,18.186701,16.680099,18.079100,18.033171,371960
2015-12-03,18.294300,18.832399,18.186701,18.832399,18.784555,244476
2015-12-04,18.617201,18.617201,17.863899,18.186701,18.140497,163353
2015-12-07,18.186701,18.509501,17.541000,18.079100,18.033171,102794
2015-12-08,17.971500,17.971500,17.325800,17.541000,17.496437,145084
2015-12-09,17.648600,18.509501,17.648600,18.294300,18.247824,154070
2015-12-10,18.186701,18.186701,17.541000,18.079100,18.033171,162693
2015-12-11,17.971500,18.186701,17.756300,18.079100,18.033171,239747
2015-12-14,17.971500,18.186701,17.648600,17.971500,17.925844,236057
2015-12-15,17.971500,18.617201,17.756300,17.756300,17.711191,298810
2015-12-16,17.541000,17.756300,16.895300,17.756300,17.711191,278292
2015-12-17,17.756300,18.401899,17.756300,18.186701,18.140497,284685
2015-12-18,17.863899,17.971500,16.895300,17.110600,17.067131,291283
2015-12-21,17.325800,17.541000,16.895300,17.110600,17.067131,91466
2015-12-22,17.110600,17.218201,16.357300,17.003000,16.959805,274017
2015-12-23,17.110600,17.648600,17.003000,17.648600,17.603764,287854
2015-12-28,17.756300,17.863899,17.325800,17.863899,17.818516,88102
2015-12-29,17.863899,17.971500,17.433399,17.863899,17.818516,208189
2015-12-30,17.863899,17.863899,17.110600,17.433399,17.389111,159357
2016-01-04,17.110600,17.325800,16.895300,16.895300,16.852379,165509
2016-01-05,17.110600,17.325800,16.680099,17.218201,17.174458,348395
2016-01-06,16.895300,17.110600,16.249701,16.680099,16.637724,262671
2016-01-07,16.680099,16.787701,16.034401,16.787701,16.745052,93947
2016-01-08,17.218201,17.218201,16.034401,16.464899,16.423071,173305
2016-01-11,16.572500,16.680099,16.034401,16.680099,16.637724,132743
2016-01-12,16.895300,17.003000,16.249701,16.249701,16.208418,166094
2016-01-13,16.249701,16.572500,15.926800,16.249701,16.208418,129166
2016-01-14,16.142000,16.249701,15.388800,16.142000,16.100992,293048
2016-01-15,15.819200,15.926800,15.173500,15.604000,15.564359,609412
2016-01-18,15.604000,15.604000,15.388800,15.604000,15.564359,151273
2016-01-19,16.142000,16.142000,15.388800,15.388800,15.349705,144275
2016-01-20,15.173500,15.281100,14.850700,15.281100,15.242279,261770
2016-01-21,15.173500,15.819200,14.958300,15.496400,15.457032,287854
2016-01-22,15.819200,15.819200,15.065900,15.819200,15.779012,153865
2016-01-26,15.388800,15.604000,14.958300,15.496400,15.457032,223745
2016-01-27,15.496400,16.357300,15.281100,16.249701,16.208418,167525
2016-01-28,16.034401,16.249701,15.604000,16.249701,16.208418,269492
2016-01-29,16.249701,17.003000,16.249701,16.895300,16.852379,474038
2016-02-01,16.895300,17.218201,16.680099,17.110600,17.067131,93046
2016-02-02,16.787701,16.895300,16.680099,16.680099,16.637724,77137
2016-02-03,16.680099,17.110600,16.034401,16.895300,16.852379,644528
2016-02-04,17.218201,17.541000,16.464899,17.433399,17.389111,479010
2016-02-05,17.218201,17.541000,17.110600,17.433399,17.389111,103593
2016-02-10,17.003000,17.110600,16.572500,17.003000,16.959805,167850
2016-02-11,16.680099,17.003000,16.357300,17.003000,16.959805,500234
2016-02-12,16.895300,17.110600,16.680099,17.110600,17.067131,154692
2016-02-15,17.325800,17.325800,17.003000,17.325800,17.281784,90751
2016-02-16,17.325800,17.863899,17.325800,17.756300,17.711191,201378
2016-02-17,17.648600,17.971500,17.325800,17.325800,17.281784,195802
2016-02-18,17.325800,17.756300,17.110600,17.541000,17.496437,134788
2016-02-19,17.325800,17.863899,17.325800,17.325800,17.281784,141395
2016-02-22,17.541000,18.401899,17.541000,18.294300,18.247824,108035
2016-02-23,18.294300,18.617201,17.756300,18.186701,18.140497,123442
2016-02-24,18.079100,18.186701,17.325800,17.863899,17.818516,158623
2016-02-25,17.648600,18.186701,17.541000,18.186701,18.140497,219535
2016-02-26,18.079100,19.047600,17.648600,19.047600,18.999210,276145
2016-02-29,19.262800,19.478100,18.724800,19.047600,18.999210,165741
2016-03-01,19.262800,19.693300,18.832399,19.693300,19.643270,149070
2016-03-02,19.585699,19.908501,19.262800,19.693300,19.643270,243733
2016-03-03,19.908501,20.554199,19.693300,20.554199,20.501982,587091
2016-03-04,20.877001,21.415100,19.908501,20.339001,20.287331,396112
2016-03-07,20.339001,20.446600,19.800900,20.123800,20.072676,165434
2016-03-08,19.908501,20.123800,19.262800,19.478100,19.428616,161680
2016-03-09,19.693300,20.123800,18.617201,18.617201,18.569904,309580
2016-03-10,19.047600,19.047600,18.186701,18.401899,18.355150,788097
2016-03-11,18.509501,19.047600,18.401899,18.617201,18.569904,266342
2016-03-14,18.617201,18.832399,17.433399,17.971500,17.925844,179048
2016-03-15,17.756300,17.756300,17.110600,17.756300,17.711191,251446
2016-03-16,17.756300,18.401899,17.325800,18.186701,18.140497,252905
2016-03-17,18.832399,19.262800,18.079100,19.047600,18.999210,283737
2016-03-18,19.047600,19.155199,18.294300,18.294300,18.247824,213904
2016-03-21,18.401899,18.509501,18.186701,18.186701,18.140497,132771
2016-03-22,18.186701,18.294300,17.756300,18.186701,18.140497,131935
2016-03-23,18.186701,18.832399,17.648600,18.401899,18.355150,354323
2016-03-24,17.971500,18.724800,17.971500,18.617201,18.569904,206182
2016-03-28,18.832399,19.262800,18.724800,19.262800,19.213863,258378
2016-03-29,19.262800,20.123800,18.940001,19.800900,19.750595,329837
2016-03-30,19.908501,20.231400,19.047600,19.370399,19.321190,315109
2016-03-31,19.370399,19.370399,18.186701,19.262800,19.213863,202363
2016-04-01,18.940001,18.940001,18.940001,18.940001,18.891884,688
2016-04-04,17.756300,17.756300,17.756300,17.756300,17.711191,2286
2016-04-05,17.863899,17.863899,17.863899,17.863899,17.818516,1069
2016-04-06,17.110600,17.110600,17.110600,17.110600,17.067131,613
2016-04-07,17.648600,17.648600,17.648600,17.648600,17.603764,5808
2016-04-08,17.863899,18.724800,17.863899,18.724800,18.677231,126787
2016-04-11,17.756300,17.756300,17.756300,17.756300,17.711191,12117
2016-04-12,18.724800,18.724800,18.724800,18.724800,18.677231,1905
2016-04-13,18.724800,19.585699,18.724800,19.262800,19.213863,202837
2016-04-14,19.370399,19.478100,18.509501,19.155199,19.106535,116528
2016-04-15,19.370399,19.693300,19.047600,19.585699,19.535942,175535
2016-04-18,19.478100,20.123800,19.262800,19.370399,19.321190,115153
2016-04-19,19.262800,19.262800,19.262800,19.262800,19.213863,1496
2016-04-20,19.155199,19.478100,18.940001,19.155199,19.106535,162767
2016-04-22,19.047600,19.262800,18.509501,18.832399,18.784555,132539
2016-04-25,18.724800,18.940001,18.294300,18.940001,18.891884,345458
2016-04-26,18.724800,18.940001,18.401899,18.724800,18.724800,88799
2016-04-27,18.832399,19.155199,18.724800,18.724800,18.724800,540944
2016-04-28,18.724800,18.832399,17.756300,17.971500,17.971500,428022
2016-04-29,18.079100,18.186701,16.249701,16.680099,16.680099,594311
2016-05-02,16.895300,17.110600,16.357300,16.464899,16.464899,206758
2016-05-03,16.464899,16.464899,15.819200,16.034401,16.034401,181390
2016-05-04,16.034401,16.249701,15.388800,16.034401,16.034401,513680
2016-05-05,16.249701,16.357300,15.604000,15.711600,15.711600,271676
2016-05-06,15.819200,15.819200,14.635500,14.958300,14.958300,399550
2016-05-09,14.850700,14.958300,14.205000,14.527800,14.527800,308028
2016-05-10,14.743100,14.958300,14.205000,14.850700,14.850700,343637
2016-05-11,14.958300,15.173500,14.527800,14.958300,14.958300,667629
2016-05-12,14.850700,15.711600,14.850700,15.711600,15.711600,300380
2016-05-13,15.711600,15.819200,14.743100,15.173500,15.173500,321539
2016-05-16,15.173500,15.173500,14.743100,14.743100,14.743100,231699
2016-05-17,14.850700,14.850700,14.205000,14.527800,14.527800,351805
2016-05-18,14.312600,14.312600,14.097400,14.312600,14.312600,340895
2016-05-19,14.205000,14.635500,14.097400,14.312600,14.312600,411816
2016-05-20,14.420200,14.527800,13.666900,13.989800,13.989800,353914
2016-05-23,13.882200,13.882200,13.666900,13.666900,13.666900,167023
2016-05-24,13.774500,13.882200,13.021200,13.236500,13.236500,819989
2016-05-25,13.236500,13.666900,13.128900,13.451700,13.451700,454887
2016-05-27,13.666900,13.666900,13.236500,13.451700,13.451700,274528
2016-05-30,13.451700,13.451700,13.128900,13.236500,13.236500,84264
2016-05-31,13.344100,13.344100,12.806000,12.806000,12.806000,445278
2016-06-01,12.806000,13.559300,12.806000,13.451700,13.451700,226895
2016-06-02,13.559300,13.666900,13.128900,13.236500,13.236500,220139
2016-06-03,13.451700,13.559300,13.021200,13.236500,13.236500,680722
2016-06-06,13.236500,13.236500,12.913600,12.913600,12.913600,563785
2016-06-07,12.806000,13.021200,12.375600,12.483200,12.483200,761549
2016-06-08,12.375600,13.666900,12.268000,13.666900,13.666900,758343
2016-06-09,13.451700,13.666900,13.021200,13.236500,13.236500,274593
2016-06-10,13.021200,13.021200,12.806000,12.806000,12.806000,269910
2016-06-13,12.590800,13.236500,12.590800,13.021200,13.021200,325461
2016-06-14,13.021200,13.021200,12.698400,12.806000,12.806000,244421
2016-06-15,12.806000,12.806000,12.375600,12.698400,12.698400,382572
2016-06-16,12.590800,13.021200,12.375600,12.806000,12.806000,338145
2016-06-17,12.913600,13.451700,12.806000,13.236500,13.236500,638135
2016-06-20,13.451700,13.882200,13.236500,13.451700,13.451700,375975
2016-06-21,13.451700,13.666900,12.806000,13.451700,13.451700,538956
2016-06-22,13.451700,14.205000,13.344100,13.882200,13.882200,420188
2016-06-23,13.989800,15.173500,13.774500,14.958300,14.958300,900741
2016-06-24,14.527800,14.958300,14.097400,14.420200,14.420200,477440
2016-06-27,14.527800,14.527800,13.451700,13.774500,13.774500,523382
2016-06-28,14.097400,14.205000,13.451700,14.097400,14.097400,540935
2016-06-29,14.312600,14.743100,14.097400,14.743100,14.743100,458994
2016-06-30,14.743100,14.958300,14.527800,14.743100,14.743100,321010
2016-07-01,14.743100,14.958300,14.312600,14.527800,14.527800,272874
2016-07-04,14.527800,14.743100,14.312600,14.635500,14.635500,223317
2016-07-05,14.420200,14.527800,13.989800,14.097400,14.097400,305352
2016-07-06,14.097400,14.527800,13.882200,14.312600,14.312600,428691
2016-07-07,14.420200,14.743100,14.312600,14.527800,14.527800,378363
2016-07-08,14.527800,15.388800,14.527800,14.743100,14.743100,423413
2016-07-11,14.850700,15.173500,14.743100,15.065900,15.065900,564352
2016-07-12,15.173500,15.819200,15.173500,15.604000,15.604000,590910
2016-07-13,15.604000,15.711600,15.173500,15.604000,15.604000,408824
2016-07-14,15.604000,15.711600,15.173500,15.496400,15.496400,343897
2016-07-15,15.604000,16.142000,15.281100,16.034401,16.034401,417075
2016-07-18,16.034401,16.464899,16.034401,16.464899,16.464899,379608
2016-07-19,16.464899,16.895300,16.249701,16.464899,16.464899,387776
2016-07-20,16.464899,16.680099,15.819200,16.142000,16.142000,304153
2016-07-21,16.142000,16.787701,15.926800,16.787701,16.787701,228642
2016-07-22,17.003000,17.218201,16.249701,16.357300,16.357300,569826
2016-07-25,16.357300,16.572500,15.926800,16.249701,16.249701,300204
2016-07-26,16.034401,16.249701,15.388800,15.496400,15.496400,495634
2016-07-27,15.604000,15.711600,15.388800,15.604000,15.604000,250071
2016-07-28,15.604000,16.142000,15.388800,15.604000,15.604000,336612
2016-07-29,15.604000,16.034401,15.173500,15.819200,15.819200,850905
2016-08-01,16.034401,16.464899,15.388800,15.604000,15.604000,597099
2016-08-02,15.604000,15.819200,14.743100,14.958300,14.958300,464532
2016-08-03,14.958300,15.173500,14.527800,15.065900,15.065900,396781
2016-08-04,15.173500,15.388800,14.850700,15.065900,15.065900,564148
2016-08-05,15.173500,15.496400,15.065900,15.065900,15.065900,529310
2016-08-08,14.958300,15.173500,14.527800,14.527800,14.527800,290735
2016-08-09,14.527800,15.496400,14.527800,15.173500,15.173500,721925
2016-08-10,15.388800,15.388800,14.743100,14.850700,14.850700,405804
