Date,Open,High,Low,Close,Adj Close,Volume
2015-07-15,1.345000,1.345000,1.325000,1.340000,1.006606,35000
2015-07-16,1.295000,1.325000,1.295000,1.325000,0.995338,1200
2015-07-17,1.290000,1.325000,1.290000,1.325000,0.995338,3200
2015-07-20,1.280000,1.320000,1.280000,1.320000,0.991582,2200
2015-07-21,1.295000,1.315000,1.295000,1.315000,0.987826,1800
2015-07-22,1.315000,1.325000,1.270000,1.325000,0.995338,61000
2015-07-23,1.300000,1.305000,1.300000,1.305000,0.980314,800
2015-07-24,1.340000,1.340000,1.340000,1.340000,1.006606,6200
2015-07-27,1.340000,1.340000,1.340000,1.340000,1.006606,0
2015-07-28,1.340000,1.340000,1.340000,1.340000,1.006606,0
2015-07-29,1.305000,1.340000,1.300000,1.340000,1.006606,4600
2015-07-30,1.340000,1.340000,1.305000,1.340000,1.006606,17600
2015-07-31,1.300000,1.340000,1.300000,1.340000,1.006606,600
2015-08-03,1.340000,1.340000,1.340000,1.340000,1.006606,800
2015-08-04,1.340000,1.340000,1.340000,1.340000,1.006606,0
2015-08-05,1.300000,1.325000,1.275000,1.325000,0.995338,7000
2015-08-06,1.330000,1.330000,1.330000,1.330000,0.999094,1600
2015-08-07,1.300000,1.330000,1.300000,1.330000,0.999094,3800
2015-08-10,1.330000,1.330000,1.330000,1.330000,0.999094,0
2015-08-11,1.300000,1.325000,1.265000,1.325000,0.995338,13000
2015-08-12,1.290000,1.325000,1.290000,1.325000,0.995338,5200
2015-08-13,1.295000,1.295000,1.275000,1.275000,0.957778,800
2015-08-14,1.330000,1.330000,1.330000,1.330000,0.999094,5400
2015-08-17,1.330000,1.330000,1.330000,1.330000,0.999094,0
2015-08-18,1.295000,1.295000,1.265000,1.265000,0.950266,4000
2015-08-19,1.260000,1.300000,1.215000,1.300000,0.976558,14400
2015-08-20,1.270000,1.290000,1.270000,1.290000,0.969046,2200
2015-08-21,1.265000,1.300000,1.255000,1.300000,0.976558,5000
2015-08-24,1.260000,1.295000,1.260000,1.295000,0.972802,3000
2015-08-25,1.265000,1.280000,1.260000,1.280000,0.961534,7400
2015-08-26,1.265000,1.285000,1.260000,1.285000,0.965290,7000
2015-08-27,1.265000,1.285000,1.265000,1.285000,0.965290,3600
2015-08-28,1.270000,1.285000,1.270000,1.285000,0.965290,1200
2015-08-31,1.265000,1.285000,1.265000,1.285000,0.965290,2000
2015-09-01,1.250000,1.280000,1.250000,1.280000,0.961534,7600
2015-09-02,1.280000,1.280000,1.280000,1.280000,0.961534,400
2015-09-03,1.255000,1.280000,1.250000,1.280000,0.961534,5600
2015-09-04,1.280000,1.280000,1.280000,1.280000,0.961534,0
2015-09-08,1.280000,1.280000,1.280000,1.280000,0.961534,0
2015-09-09,1.280000,1.280000,1.240000,1.255000,0.942754,40000
2015-09-10,1.255000,1.255000,1.215000,1.215000,0.912706,43800
2015-09-11,1.180000,1.215000,1.180000,1.215000,0.912706,1200
2015-09-14,1.190000,1.190000,1.105000,1.105000,0.830074,3600
2015-09-15,1.165000,1.175000,1.165000,1.175000,0.882658,3000
2015-09-16,1.235000,1.235000,1.200000,1.230000,0.923974,62000
2015-09-17,1.230000,1.230000,1.230000,1.230000,0.923974,0
2015-09-18,1.230000,1.230000,1.230000,1.230000,0.923974,0
2015-09-21,1.230000,1.230000,1.230000,1.230000,0.923974,0
2015-09-22,1.230000,1.230000,1.230000,1.230000,0.923974,0
2015-09-23,1.215000,1.230000,1.215000,1.230000,0.923974,19000
2015-09-24,1.230000,1.230000,1.230000,1.230000,0.923974,400
2015-09-25,1.170000,1.215000,1.135000,1.215000,0.912706,55600
2015-09-28,1.225000,1.225000,1.225000,1.225000,0.920218,600
2015-09-29,1.205000,1.205000,1.205000,1.205000,0.905194,600
2015-09-30,1.205000,1.245000,1.175000,1.245000,0.935242,33600
2015-10-01,1.210000,1.225000,1.185000,1.210000,0.908950,10600
2015-10-02,1.185000,1.240000,1.185000,1.240000,0.931486,6600
2015-10-05,1.155000,1.185000,1.130000,1.155000,0.867634,145600
2015-10-06,1.155000,1.155000,1.140000,1.155000,0.867634,70600
2015-10-07,1.145000,1.170000,1.140000,1.140000,0.856366,71200
2015-10-08,1.135000,1.170000,1.135000,1.170000,0.878902,6600
2015-10-09,1.150000,1.150000,1.140000,1.140000,0.856366,16800
2015-10-13,1.170000,1.225000,1.135000,1.150000,0.863878,22800
2015-10-14,1.150000,1.150000,1.145000,1.150000,0.863878,81000
2015-10-15,1.160000,1.160000,1.150000,1.150000,0.863878,800
2015-10-16,1.155000,1.225000,1.155000,1.225000,0.920218,3400
2015-10-19,1.225000,1.225000,1.225000,1.225000,0.920218,0
2015-10-20,1.225000,1.225000,1.225000,1.225000,0.920218,0
2015-10-21,1.225000,1.225000,1.225000,1.225000,0.920218,0
2015-10-22,1.200000,1.200000,1.200000,1.200000,0.901438,3200
2015-10-23,1.160000,1.200000,1.155000,1.200000,0.901438,1600
2015-10-26,1.200000,1.200000,1.200000,1.200000,0.901438,0
2015-10-27,1.200000,1.200000,1.200000,1.200000,0.901438,0
2015-10-28,1.200000,1.200000,1.200000,1.200000,0.901438,0
2015-10-29,1.220000,1.230000,1.105000,1.225000,0.920218,163600
2015-10-30,1.240000,1.240000,1.150000,1.225000,0.920218,3400
2015-11-03,1.180000,1.200000,1.175000,1.185000,0.890170,30800
2015-11-04,1.210000,1.210000,1.135000,1.180000,0.886414,37600
2015-11-05,1.150000,1.230000,1.150000,1.195000,0.897682,1000
2015-11-06,1.195000,1.195000,1.195000,1.195000,0.897682,0
2015-11-09,1.190000,1.190000,1.155000,1.185000,0.890170,6200
2015-11-10,1.145000,1.175000,1.135000,1.175000,0.882658,2002200
2015-11-11,1.175000,1.180000,1.175000,1.180000,0.886414,16000
2015-11-12,1.180000,1.180000,1.180000,1.180000,0.886414,0
2015-11-13,1.185000,1.185000,1.185000,1.185000,0.890170,600
2015-11-16,1.155000,1.155000,1.150000,1.150000,0.863878,11400
2015-11-17,1.135000,1.135000,1.135000,1.135000,0.852610,8800
2015-11-18,1.140000,1.140000,1.095000,1.140000,0.856366,83000
2015-11-19,1.140000,1.140000,1.080000,1.090000,0.818807,1960400
2015-11-23,1.125000,1.145000,1.050000,1.135000,0.852610,899800
2015-11-24,1.180000,1.180000,1.065000,1.100000,0.826318,183800
2015-11-25,1.125000,1.135000,1.085000,1.125000,0.845098,149200
2015-11-26,1.135000,1.170000,1.135000,1.140000,0.856366,308400
2015-11-27,1.125000,1.140000,1.125000,1.130000,0.848854,220200
2015-11-30,1.180000,1.180000,1.085000,1.135000,0.852610,92400
2015-12-01,1.185000,1.185000,1.185000,1.185000,0.890170,400
2015-12-02,1.140000,1.195000,1.100000,1.195000,0.897682,1123600
2015-12-03,1.200000,1.520000,1.175000,1.200000,0.901438,171800
2015-12-04,1.235000,1.235000,1.160000,1.175000,0.882658,75600
2015-12-07,1.295000,1.295000,1.125000,1.160000,0.871390,79000
2015-12-08,1.165000,1.225000,1.160000,1.195000,0.897682,190800
2015-12-09,1.205000,1.340000,1.205000,1.340000,1.006606,124800
2015-12-10,1.325000,1.350000,1.265000,1.350000,1.014118,144000
2015-12-11,1.370000,1.395000,1.360000,1.370000,1.029142,105600
2015-12-14,1.295000,1.385000,1.260000,1.370000,1.029142,70200
2015-12-15,1.370000,1.400000,1.355000,1.375000,1.032898,65800
2015-12-16,1.380000,1.465000,1.375000,1.400000,1.051678,94600
2015-12-17,1.425000,1.495000,1.390000,1.400000,1.051678,91200
2015-12-18,1.360000,1.420000,1.330000,1.420000,1.066702,19600
2015-12-21,1.450000,1.450000,1.335000,1.450000,1.089238,2200
2015-12-22,1.450000,1.450000,1.345000,1.345000,1.010362,58600
2015-12-23,1.420000,1.420000,1.420000,1.420000,1.066702,5400
2015-12-28,1.380000,1.395000,1.350000,1.390000,1.044166,68800
2015-12-29,1.360000,1.390000,1.325000,1.325000,0.995338,116600
2015-12-30,1.350000,1.425000,1.340000,1.400000,1.051678,70200
2016-01-04,1.350000,1.355000,1.260000,1.270000,0.954022,77800
2016-01-05,1.285000,1.305000,1.275000,1.275000,0.957778,86200
2016-01-06,1.350000,1.350000,1.275000,1.275000,0.957778,95400
2016-01-07,1.280000,1.280000,1.275000,1.275000,0.957778,6200
2016-01-08,1.300000,1.300000,1.275000,1.275000,0.957778,80800
2016-01-11,1.285000,1.295000,1.285000,1.295000,0.972802,31600
2016-01-12,1.280000,1.280000,1.275000,1.275000,0.957778,80600
2016-01-13,1.335000,1.335000,1.285000,1.285000,0.965290,61800
2016-01-14,1.285000,1.285000,1.285000,1.285000,0.965290,0
2016-01-15,1.305000,1.305000,1.280000,1.285000,0.965290,41400
2016-01-18,1.330000,1.330000,1.330000,1.330000,0.999094,400
2016-01-19,1.295000,1.325000,1.290000,1.325000,0.995338,68200
2016-01-20,1.350000,1.375000,1.325000,1.375000,1.032898,66000
2016-01-21,1.345000,1.415000,1.345000,1.400000,1.051678,652000
2016-01-22,1.495000,1.495000,1.450000,1.450000,1.089238,3600
2016-01-26,1.450000,1.450000,1.450000,1.450000,1.089238,20000
2016-01-27,1.450000,1.450000,1.450000,1.450000,1.089238,0
2016-01-28,1.460000,1.520000,1.460000,1.520000,1.141822,10600
2016-01-29,1.585000,1.585000,1.585000,1.585000,1.190650,400
2016-02-01,1.500000,1.550000,1.500000,1.550000,1.164358,1600
2016-02-02,1.415000,1.435000,1.380000,1.400000,1.051678,298000
2016-02-03,1.400000,1.400000,1.400000,1.400000,1.051678,0
2016-02-04,1.400000,1.425000,1.400000,1.425000,1.070458,44400
2016-02-05,1.480000,1.480000,1.425000,1.425000,1.070458,600
2016-02-10,1.450000,1.450000,1.450000,1.450000,1.089238,8000
2016-02-11,1.400000,1.475000,1.400000,1.475000,1.108018,1600
2016-02-12,1.400000,1.400000,1.400000,1.400000,1.051678,45000
2016-02-15,1.400000,1.445000,1.400000,1.445000,1.085482,35800
2016-02-16,1.465000,1.595000,1.465000,1.525000,1.145578,12800
2016-02-17,1.575000,1.575000,1.575000,1.575000,1.183138,2600
2016-02-18,1.500000,1.500000,1.500000,1.500000,1.126798,600
2016-02-19,1.500000,1.500000,1.500000,1.500000,1.126798,400
2016-02-22,1.515000,1.615000,1.515000,1.615000,1.213186,20800
2016-02-23,1.505000,1.505000,1.500000,1.500000,1.126798,5600
2016-02-24,1.530000,1.530000,1.465000,1.515000,1.138066,12000
2016-02-25,1.450000,1.500000,1.425000,1.500000,1.126798,31200
2016-02-26,1.495000,1.495000,1.495000,1.495000,1.123042,21000
2016-02-29,1.530000,1.530000,1.425000,1.500000,1.126798,28400
2016-03-01,1.415000,1.430000,1.400000,1.400000,1.051678,29600
2016-03-02,1.400000,1.400000,1.400000,1.400000,1.051678,9000
2016-03-03,1.465000,1.500000,1.465000,1.500000,1.126798,5000
2016-03-04,1.540000,1.595000,1.540000,1.575000,1.183138,13400
2016-03-07,1.575000,1.575000,1.575000,1.575000,1.183138,0
2016-03-08,1.555000,1.555000,1.555000,1.555000,1.168114,400
2016-03-09,1.600000,1.600000,1.445000,1.445000,1.085482,11000
2016-03-10,1.485000,1.490000,1.405000,1.490000,1.119286,3800
2016-03-11,1.490000,1.490000,1.490000,1.490000,1.119286,0
2016-03-14,1.425000,1.440000,1.400000,1.440000,1.081726,15200
2016-03-15,1.440000,1.440000,1.440000,1.440000,1.081726,0
2016-03-16,1.390000,1.425000,1.390000,1.425000,1.070458,14000
2016-03-17,1.400000,1.490000,1.400000,1.490000,1.119286,15600
2016-03-18,1.405000,1.440000,1.405000,1.440000,1.081726,15800
2016-03-21,1.460000,1.460000,1.460000,1.460000,1.096750,400
2016-03-22,1.460000,1.460000,1.460000,1.460000,1.096750,0
2016-03-23,1.475000,1.475000,1.475000,1.475000,1.108018,2000
2016-03-24,1.475000,1.475000,1.475000,1.475000,1.108018,0
2016-03-28,1.475000,1.475000,1.475000,1.475000,1.108018,0
2016-03-29,1.475000,1.475000,1.475000,1.475000,1.108018,0
2016-03-30,1.475000,1.475000,1.475000,1.475000,1.108018,0
2016-03-31,1.490000,1.490000,1.490000,1.490000,1.119286,14000
2016-04-01,1.480000,1.500000,1.480000,1.500000,1.126798,4000
2016-04-04,1.455000,1.475000,1.455000,1.475000,1.108018,2200
2016-04-05,1.475000,1.475000,1.475000,1.475000,1.108018,0
2016-04-06,1.575000,1.575000,1.575000,1.575000,1.183138,1200
2016-04-07,1.575000,1.575000,1.575000,1.575000,1.183138,0
2016-04-08,1.575000,1.575000,1.575000,1.575000,1.183138,0
2016-04-11,1.575000,1.575000,1.575000,1.575000,1.183138,600
2016-04-12,1.575000,1.615000,1.575000,1.610000,1.209430,1800
2016-04-13,1.610000,1.610000,1.610000,1.610000,1.209430,0
2016-04-14,1.525000,1.610000,1.525000,1.610000,1.209430,3400
2016-04-15,1.510000,1.570000,1.500000,1.570000,1.179382,30600
2016-04-18,1.570000,1.570000,1.570000,1.570000,1.179382,0
2016-04-19,1.525000,1.525000,1.400000,1.405000,1.055434,1143400
2016-04-20,1.430000,1.430000,1.400000,1.420000,1.066702,16600
2016-04-22,1.420000,1.420000,1.420000,1.420000,1.066702,0
2016-04-25,1.400000,1.400000,1.355000,1.355000,1.017874,1020400
2016-04-26,1.400000,1.400000,1.390000,1.395000,1.047922,1002400
2016-04-27,1.415000,1.430000,1.415000,1.425000,1.070458,4000
2016-04-28,1.470000,1.470000,1.360000,1.360000,1.124240,16000
2016-04-29,1.400000,1.430000,1.400000,1.430000,1.182105,7600
2016-05-02,1.440000,1.440000,1.440000,1.440000,1.190371,1400
2016-05-03,1.430000,1.430000,1.425000,1.425000,1.177972,12800
2016-05-04,1.425000,1.425000,1.425000,1.425000,1.177972,0
2016-05-05,1.425000,1.425000,1.425000,1.425000,1.177972,0
2016-05-06,1.425000,1.425000,1.425000,1.425000,1.177972,0
2016-05-09,1.425000,1.425000,1.425000,1.425000,1.177972,0
2016-05-10,1.425000,1.425000,1.425000,1.425000,1.177972,0
2016-05-11,1.400000,1.440000,1.400000,1.440000,1.190371,5200
2016-05-12,1.435000,1.550000,1.435000,1.550000,1.281303,11800
2016-05-13,1.450000,1.490000,1.450000,1.490000,1.231704,4800
2016-05-16,1.495000,1.495000,1.410000,1.470000,1.215171,5400
2016-05-17,1.470000,1.470000,1.470000,1.470000,1.215171,0
2016-05-18,1.490000,1.490000,1.490000,1.490000,1.231704,20000
2016-05-19,1.490000,1.490000,1.490000,1.490000,1.231704,0
2016-05-20,1.490000,1.490000,1.490000,1.490000,1.231704,0
2016-05-23,1.485000,1.485000,1.485000,1.485000,1.227571,14600
2016-05-24,1.475000,1.475000,1.470000,1.470000,1.215171,22200
2016-05-25,1.485000,1.485000,1.485000,1.485000,1.227571,2200
2016-05-27,1.485000,1.485000,1.485000,1.485000,1.227571,0
2016-05-30,1.485000,1.485000,1.485000,1.485000,1.227571,0
2016-05-31,1.470000,1.470000,1.470000,1.470000,1.215171,600
2016-06-01,1.470000,1.470000,1.470000,1.470000,1.215171,0
2016-06-02,1.470000,1.470000,1.470000,1.470000,1.215171,9000
2016-06-03,1.470000,1.470000,1.470000,1.470000,1.215171,0
2016-06-06,1.400000,1.410000,1.400000,1.400000,1.157305,15200
2016-06-07,1.405000,1.405000,1.405000,1.405000,1.161439,1200
2016-06-08,1.375000,1.465000,1.375000,1.395000,1.153172,48400
2016-06-09,1.400000,1.410000,1.400000,1.410000,1.165572,11600
2016-06-10,1.410000,1.410000,1.410000,1.410000,1.165572,0
2016-06-13,1.400000,1.400000,1.400000,1.400000,1.157305,600
2016-06-14,1.370000,1.370000,1.320000,1.335000,1.103573,17800
2016-06-15,1.335000,1.335000,1.335000,1.335000,1.103573,1014600
2016-06-16,1.390000,1.390000,1.390000,1.390000,1.149039,800
2016-06-17,1.390000,1.390000,1.390000,1.390000,1.149039,0
2016-06-20,1.345000,1.345000,1.345000,1.345000,1.111840,800
2016-06-21,1.325000,1.325000,1.325000,1.325000,1.095307,1000
2016-06-22,1.325000,1.325000,1.325000,1.325000,1.095307,0
2016-06-23,1.325000,1.325000,1.325000,1.325000,1.095307,0
2016-06-24,1.325000,1.325000,1.325000,1.325000,1.095307,140400
2016-06-27,1.325000,1.325000,1.325000,1.325000,1.095307,0
2016-06-28,1.175000,1.175000,1.175000,1.175000,0.971310,36000
2016-06-29,1.220000,1.295000,1.205000,1.295000,1.070508,21600
2016-06-30,1.275000,1.275000,1.275000,1.275000,1.053975,5000
2016-07-01,1.290000,1.290000,1.250000,1.250000,1.033309,12000
2016-07-04,1.280000,1.280000,1.280000,1.280000,1.058108,200
2016-07-05,1.200000,1.200000,1.200000,1.200000,0.991976,3600
2016-07-06,1.185000,1.185000,1.185000,1.185000,0.979576,3400
2016-07-07,1.185000,1.185000,1.175000,1.175000,0.971310,1400
2016-07-08,1.175000,1.180000,1.175000,1.180000,0.975443,2600
2016-07-11,1.170000,1.225000,1.170000,1.220000,1.008509,3200
2016-07-12,1.250000,1.250000,1.175000,1.175000,0.971310,2800
2016-07-13,1.225000,1.225000,1.165000,1.165000,0.963043,1000
2016-07-14,1.165000,1.210000,1.160000,1.175000,0.971310,20600
2016-07-15,1.220000,1.220000,1.220000,1.220000,1.008509,1400
2016-07-18,1.245000,1.245000,1.210000,1.210000,1.000243,13800
2016-07-19,1.235000,1.280000,1.210000,1.210000,1.000243,24600
2016-07-20,1.290000,1.300000,1.290000,1.300000,1.074641,3600
2016-07-21,1.325000,1.345000,1.325000,1.335000,1.103573,34200
2016-07-22,1.340000,1.350000,1.340000,1.350000,1.115973,64600
2016-07-25,1.350000,1.350000,1.350000,1.350000,1.115973,16200
2016-07-26,1.350000,1.350000,1.325000,1.325000,1.095307,6200
2016-07-27,1.350000,1.400000,1.350000,1.400000,1.157305,1200
2016-07-28,1.400000,1.400000,1.400000,1.400000,1.157305,0
2016-07-29,1.400000,1.400000,1.400000,1.400000,1.157305,0
2016-08-01,1.300000,1.345000,1.300000,1.305000,1.078774,20400
2016-08-02,1.345000,1.385000,1.325000,1.325000,1.095307,38800
2016-08-03,1.345000,1.345000,1.345000,1.345000,1.111840,2200
2016-08-04,1.350000,1.350000,1.300000,1.325000,1.095307,14000
2016-08-05,1.325000,1.360000,1.320000,1.360000,1.124240,14400
2016-08-08,1.350000,1.365000,1.350000,1.365000,1.128373,2000
2016-08-09,1.400000,1.415000,1.350000,1.350000,1.115973,14400
2016-08-10,1.405000,1.405000,1.405000,1.405000,1.161439,116600
2016-08-11,1.330000,1.470000,1.330000,1.460000,1.206904,2335400
2016-08-12,1.475000,1.475000,1.455000,1.465000,1.211038,33200
2016-08-15,1.500000,1.520000,1.460000,1.505000,1.244103,16000
